Dec 15 13:23:16 test kernel: [62232.964487] [TRACE_KVM] Buffer & to_replay created
Dec 15 13:23:16 test kernel: [62232.964523] [HAVFUZZ] Opened
Dec 15 13:23:46 test kernel: [62263.356175] [TRACE_KVM] The trarget vcpu is 3
Dec 15 13:23:46 test kernel: [62263.426547] [Trace KVM] Buffer reset
Dec 15 13:23:46 test kernel: [62263.426554] [TRACE_KVM] Buffer size changed
Dec 15 13:23:46 test kernel: [62263.426562] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 13:23:46 test kernel: [62263.426565] [TRACE_KVM] gran exit set to 0.
Dec 15 13:23:46 test kernel: [62263.426566] [TRACE_KVM] Control_execution set to 1.
Dec 15 13:23:46 test kernel: [62263.426568] [TRACE_KVM] tracing enabled
Dec 15 13:23:46 test kernel: [62263.461624] 0, L1: 1.
Dec 15 13:23:46 test kernel: [62263.485132] 1, L1: 1.
Dec 15 13:23:46 test kernel: [62263.487347] 2, L1: 1.
Dec 15 13:23:46 test kernel: [62263.494787] 3, L1: 1.
Dec 15 13:23:46 test kernel: [62263.525309] 4, L1: 1.
Dec 15 13:23:46 test kernel: [62263.534437] 5, L1: 1.
Dec 15 13:23:46 test kernel: [62263.553038] 6, L1: 1.
Dec 15 13:23:46 test kernel: [62263.565155] 7, L1: 1.
Dec 15 13:23:46 test kernel: [62263.593978] 8, L1: 1.
Dec 15 13:23:46 test kernel: [62263.608845] 9, L1: 1.
Dec 15 13:23:46 test kernel: [62263.653901] 10, L1: 1.
Dec 15 13:23:46 test kernel: [62263.658999] 11, L1: 1.
Dec 15 13:23:46 test kernel: [62263.704985] 12, L1: 1.
Dec 15 13:23:46 test kernel: [62263.705273] 13, L1: 1.
Dec 15 13:23:46 test kernel: [62263.710627] 14, L1: 1.
Dec 15 13:23:46 test kernel: [62263.717700] 15, L1: 1.
Dec 15 13:23:46 test kernel: [62263.787598] 16, L1: 1.
Dec 15 13:23:46 test kernel: [62263.788715] 17, L1: 1.
Dec 15 13:23:46 test kernel: [62263.804855] 18, L1: 1.
Dec 15 13:23:46 test kernel: [62263.805040] 19, L1: 1.
Dec 15 13:23:46 test kernel: [62263.832547] 20, L1: 1.
Dec 15 13:23:46 test kernel: [62263.834977] 21, L1: 1.
Dec 15 13:23:46 test kernel: [62263.850442] 22, L1: 1.
Dec 15 13:23:46 test kernel: [62263.881046] 23, L1: 1.
Dec 15 13:23:46 test kernel: [62263.881941] 24, L1: 1.
Dec 15 13:23:46 test kernel: [62263.882007] 25, L1: 1.
Dec 15 13:23:46 test kernel: [62263.887667] 26, L1: 1.
Dec 15 13:23:46 test kernel: [62263.891452] 27, L1: 1.
Dec 15 13:23:47 test kernel: [62264.110222] 28, L1: 1.
Dec 15 13:23:47 test kernel: [62264.110306] 29, L1: 1.
Dec 15 13:23:47 test kernel: [62264.110936] 30, L1: 1.
Dec 15 13:23:47 test kernel: [62264.112785] 31, L1: 1.
Dec 15 13:23:47 test kernel: [62264.113149] 32, L1: 1.
Dec 15 13:23:47 test kernel: [62264.117277] 33, L1: 1.
Dec 15 13:23:47 test kernel: [62264.140961] 34, L1: 1.
Dec 15 13:23:47 test kernel: [62264.141227] 35, L1: 1.
Dec 15 13:23:47 test kernel: [62264.146353] 36, L1: 1.
Dec 15 13:23:47 test kernel: [62264.146747] 37, L1: 1.
Dec 15 13:23:47 test kernel: [62264.147094] 38, L1: 1.
Dec 15 13:23:47 test kernel: [62264.148592] 39, L1: 1.
Dec 15 13:23:47 test kernel: [62264.149269] 40, L1: 1.
Dec 15 13:23:47 test kernel: [62264.150932] 41, L1: 1.
Dec 15 13:23:47 test kernel: [62264.152725] 42, L1: 1.
Dec 15 13:23:47 test kernel: [62264.152876] 43, L1: 1.
Dec 15 13:23:47 test kernel: [62264.152932] 44, L1: 1.
Dec 15 13:23:47 test kernel: [62264.155863] 45, L1: 1.
Dec 15 13:23:47 test kernel: [62264.156443] 46, L1: 1.
Dec 15 13:23:47 test kernel: [62264.158328] 47, L1: 1.
Dec 15 13:23:47 test kernel: [62264.158796] 48, L1: 1.
Dec 15 13:23:47 test kernel: [62264.159544] 49, L1: 1.
Dec 15 13:23:47 test kernel: [62264.160259] 50, L1: 1.
Dec 15 13:23:47 test kernel: [62264.160602] 51, L1: 1.
